region_code,region_name,municipalty_code,municipalty_name,group,lon,lat
0014,Västra Götalands län,1490,Borås,172.1,12.633190343440807,57.64212245820434
0014,Västra Götalands län,1490,Borås,172.1,12.763657980745684,57.68477402264458
0014,Västra Götalands län,1490,Borås,172.1,12.756830223512463,57.68811616833539
0014,Västra Götalands län,1490,Borås,172.1,12.762336716224272,57.70051953163282
0014,Västra Götalands län,1490,Borås,172.1,12.726762204365041,57.71455997932522
0014,Västra Götalands län,1490,Borås,172.1,12.697624695883336,57.72962506130736
0014,Västra Götalands län,1490,Borås,172.1,12.713155778143065,57.73964772072228
0014,Västra Götalands län,1490,Borås,172.1,12.735316234328252,57.78751937394973
0014,Västra Götalands län,1490,Borås,172.1,12.697856856434795,57.803259190724496
0014,Västra Götalands län,1490,Borås,172.1,12.705072488378491,57.81483087229691
0014,Västra Götalands län,1490,Borås,172.1,12.735768038913932,57.82083767356349
0014,Västra Götalands län,1490,Borås,172.1,12.76260322008582,57.833756343425804
0014,Västra Götalands län,1490,Borås,172.1,12.763890368170703,57.85745236429725
0014,Västra Götalands län,1490,Borås,172.1,12.805309921520454,57.86054501974072
0014,Västra Götalands län,1490,Borås,172.1,12.88131207578058,57.920723132057894
0014,Västra Götalands län,1490,Borås,172.1,12.920622367136435,57.92821650157934
0014,Västra Götalands län,1490,Borås,172.1,12.995781367251483,57.89649331534112
0014,Västra Götalands län,1490,Borås,172.1,13.104920014584431,57.90479164836089
0014,Västra Götalands län,1490,Borås,172.1,13.118208527781848,57.88864400231924
0014,Västra Götalands län,1490,Borås,172.1,13.1099634694733,57.84873768291515
0014,Västra Götalands län,1490,Borås,172.1,13.147135640886253,57.8274157027832
0014,Västra Götalands län,1490,Borås,172.1,13.13384582364111,57.80633190380767
0014,Västra Götalands län,1490,Borås,172.1,13.186234894737751,57.797005705250285
0014,Västra Götalands län,1490,Borås,172.1,13.182966801051759,57.7755142228624
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.292792725521883,57.682068047568194
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.26649995001427,57.707197188011946
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.220377732258559,57.71270370969165
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.229174662311253,57.770022070936655
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.182966801051759,57.7755142228624
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.186234894737751,57.797005705250285
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.13384582364111,57.80633190380767
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.147135640886253,57.8274157027832
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.1099634694733,57.84873768291515
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.118208527781848,57.88864400231924
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.219691681595357,57.905573880801185
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.27359005356579,57.948428426939586
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.342092512743152,57.95460773134427
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.36684221442743,57.983010292997086
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.410636886198224,57.96074161825124
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.488982571488545,57.964619267613806
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.525893444316115,58.00450926443387
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.56109583867179,57.99217525487363
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.569489197953335,57.91967208817183
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.612475599490269,57.91419771056068
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.70867072015263,57.93758410370215
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.748984732029246,57.88288400716281
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.741240640723841,57.843555668139516
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.742481149203066,57.76413701952782
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.710713949777439,57.734911200077015
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.707236183366602,57.70740643907001
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.608738944956466,57.645673911852974
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.53569195889758,57.670520508270485
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.467473722426632,57.62119620370646
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.406206018496762,57.61480177273073
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.361628159412524,57.629316081955906
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.333067367570761,57.61790059598876
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.308130863785115,57.62976108869946
0014,Västra Götalands län,1491,Ulricehamn,173.1,13.292792725521883,57.682068047568194
0014,Västra Götalands län,1492,Åmål,174.1,12.574241388445934,59.1343157559851
0014,Västra Götalands län,1492,Åmål,174.1,12.638742386591236,59.195178262134704
0014,Västra Götalands län,1492,Åmål,174.1,12.710107027733297,59.17824113265889
0014,Västra Götalands län,1492,Åmål,174.1,12.766164400304186,59.15281489176479
0014,Västra Götalands län,1492,Åmål,174.1,12.772443625841005,59.07044573071735
0014,Västra Götalands län,1492,Åmål,174.1,12.688351116253704,58.986801357727984
0014,Västra Götalands län,1492,Åmål,174.1,12.652686126394721,58.95563594550646
0014,Västra Götalands län,1492,Åmål,174.1,12.63839053863762,58.87871091051851
0014,Västra Götalands län,1492,Åmål,174.1,12.558393527983936,58.80946078829826
0014,Västra Götalands län,1492,Åmål,174.1,12.434968547434034,58.85144884880995
0014,Västra Götalands län,1492,Åmål,174.1,12.441231997039377,58.93224711354645
0014,Västra Götalands län,1492,Åmål,174.1,12.406368219002575,58.95680566186077
0014,Västra Götalands län,1492,Åmål,174.1,12.414015971800735,59.09155656830881
0014,Västra Götalands län,1492,Åmål,174.1,12.464286325156472,59.144925030101206
0014,Västra Götalands län,1492,Åmål,174.1,12.574241388445934,59.1343157559851
0014,Västra Götalands län,1493,Mariestad,175.1,13.768307862821342,58.53668994254322
0014,Västra Götalands län,1493,Mariestad,175.1,13.775371280654996,58.57785921569395
0014,Västra Götalands län,1493,Mariestad,175.1,13.735315884767568,58.58503276169966
0014,Västra Götalands län,1493,Mariestad,175.1,13.693231503874888,58.55996590811942
0014,Västra Götalands län,1493,Mariestad,175.1,13.683799020442494,58.58548543239129
0014,Västra Götalands län,1493,Mariestad,175.1,13.627945567402941,58.58068910685639
0014,Västra Götalands län,1493,Mariestad,175.1,13.581626594702225,58.591687169347004
0014,Västra Götalands län,1493,Mariestad,175.1,13.62238627595003,58.62960159392107
0014,Västra Götalands län,1493,Mariestad,175.1,13.59401698034526,58.64524578647786
0014,Västra Götalands län,1493,Mariestad,175.1,13.61269147149547,58.69493129685301
0014,Västra Götalands län,1493,Mariestad,175.1,13.70267177110227,58.69645965404543
0014,Västra Götalands län,1493,Mariestad,175.1,13.769925329798815,58.70614361047558
0014,Västra Götalands län,1493,Mariestad,175.1,13.860304156073598,58.7490273776915
0014,Västra Götalands län,1493,Mariestad,175.1,13.888718276287523,58.77300678960062
0014,Västra Götalands län,1493,Mariestad,175.1,13.852538918114234,58.783643470998776
0014,Västra Götalands län,1493,Mariestad,175.1,13.780747250693366,58.768787861181664
0014,Västra Götalands län,1493,Mariestad,175.1,13.736479195531174,58.75269301231928
0014,Västra Götalands län,1493,Mariestad,175.1,13.725446474134403,58.7892438307746
0014,Västra Götalands län,1493,Mariestad,175.1,13.664751593390195,58.818908776918924
0014,Västra Götalands län,1493,Mariestad,175.1,13.68429843470279,58.85233221823207
0014,Västra Götalands län,1493,Mariestad,175.1,13.85507743314665,58.83763184684477
0014,Västra Götalands län,1493,Mariestad,175.1,13.90724403534362,58.81907669809939
0014,Västra Götalands län,1493,Mariestad,175.1,13.964893279525096,58.850747251267286
0014,Västra Götalands län,1493,Mariestad,175.1,14.004635445678126,58.89825122442218
0014,Västra Götalands län,1493,Mariestad,175.1,14.129522953589415,58.89731865787283
0014,Västra Götalands län,1493,Mariestad,175.1,14.132618719289383,58.80093339205409
0014,Västra Götalands län,1493,Mariestad,175.1,14.063233690661436,58.781311080177055
0014,Västra Götalands län,1493,Mariestad,175.1,14.012719442882872,58.78905017004677
0014,Västra Götalands län,1493,Mariestad,175.1,14.037150167987145,58.751844991975105
0014,Västra Götalands län,1493,Mariestad,175.1,14.012721651812425,58.73132183800823
0014,Västra Götalands län,1493,Mariestad,175.1,13.931962143252731,58.724165095274756
0014,Västra Götalands län,1493,Mariestad,175.1,13.926557826160797,58.693753174449
0014,Västra Götalands län,1493,Mariestad,175.1,13.972266784189086,58.679048274368085
0014,Västra Götalands län,1493,Mariestad,175.1,13.905200890692903,58.61173288472274
0014,Västra Götalands län,1493,Mariestad,175.1,13.935257280967939,58.593540793889254
0014,Västra Götalands län,1493,Mariestad,175.1,13.888354542093397,58.57462033597313
0014,Västra Götalands län,1493,Mariestad,175.1,13.858829522481537,58.543482648309
0014,Västra Götalands län,1493,Mariestad,175.1,13.768307862821342,58.53668994254322
0014,Västra Götalands län,1494,Lidköping,176.1,13.172644816816682,58.3273742415797
0014,Västra Götalands län,1494,Lidköping,176.1,13.136699514123299,58.33781190647252
0014,Västra Götalands län,1494,Lidköping,176.1,13.021323427566598,58.34231332183722
0014,Västra Götalands län,1494,Lidköping,176.1,12.971407247073339,58.32801198225823
0014,Västra Götalands län,1494,Lidköping,176.1,12.914831598156914,58.38420975944885
0014,Västra Götalands län,1494,Lidköping,176.1,12.839118842449578,58.38043778578227
0014,Västra Götalands län,1494,Lidköping,176.1,12.837937572985574,58.419505651822746
0014,Västra Götalands län,1494,Lidköping,176.1,12.709645915730096,58.382778693140416
0014,Västra Götalands län,1494,Lidköping,176.1,12.633770482653459,58.402149595046275
0014,Västra Götalands län,1494,Lidköping,176.1,12.704497063949029,58.41898437874494
0014,Västra Götalands län,1494,Lidköping,176.1,12.700731829998025,58.44073273237433
0014,Västra Götalands län,1494,Lidköping,176.1,12.772562289017321,58.48855686016163
0014,Västra Götalands län,1494,Lidköping,176.1,12.890811748950053,58.5003995762131
0014,Västra Götalands län,1494,Lidköping,176.1,12.950172132494023,58.554005634236056
0014,Västra Götalands län,1494,Lidköping,176.1,12.945991099661631,58.57218344163559
0014,Västra Götalands län,1494,Lidköping,176.1,13.0099822341542,58.60937872188283
0014,Västra Götalands län,1494,Lidköping,176.1,13.113446991907034,58.70088745850934
0014,Västra Götalands län,1494,Lidköping,176.1,13.181431478729811,58.694620989352984
0014,Västra Götalands län,1494,Lidköping,176.1,13.2234760251597,58.67673570327054
0014,Västra Götalands län,1494,Lidköping,176.1,13.189450450556029,58.61322069532909
0014,Västra Götalands län,1494,Lidköping,176.1,13.136942776873171,58.517982073701006
0014,Västra Götalands län,1494,Lidköping,176.1,13.175926028499143,58.50383212709278
0014,Västra Götalands län,1494,Lidköping,176.1,13.25506225052661,58.498271668529384
0014,Västra Götalands län,1494,Lidköping,176.1,13.30176649517635,58.47536377777045
0014,Västra Götalands län,1494,Lidköping,176.1,13.32868512275831,58.43640376311876
0014,Västra Götalands län,1494,Lidköping,176.1,13.349936821451067,58.4121136045636
0014,Västra Götalands län,1494,Lidköping,176.1,13.279402187601134,58.398768903197485
0014,Västra Götalands län,1494,Lidköping,176.1,13.218785804901021,58.404815854058356
0014,Västra Götalands län,1494,Lidköping,176.1,13.179184889565203,58.39198254198942
0014,Västra Götalands län,1494,Lidköping,176.1,13.205909356144186,58.35127361518943
0014,Västra Götalands län,1494,Lidköping,176.1,13.172644816816682,58.3273742415797
0014,Västra Götalands län,1495,Skara,177.1,13.746285127006251,58.387982549910056
0014,Västra Götalands län,1495,Skara,177.1,13.667347030110502,58.36620338360467
0014,Västra Götalands län,1495,Skara,177.1,13.684997032338776,58.34920036267752
0014,Västra Götalands län,1495,Skara,177.1,13.606673461168775,58.35081477117139
0014,Västra Götalands län,1495,Skara,177.1,13.553857820195171,58.32063578657455
0014,Västra Götalands län,1495,Skara,177.1,13.503296239493066,58.324585153248776
0014,Västra Götalands län,1495,Skara,177.1,13.472858631174109,58.284407945934475
0014,Västra Götalands län,1495,Skara,177.1,13.400864554273403,58.274810246590654
0014,Västra Götalands län,1495,Skara,177.1,13.335975589373264,58.302735964665196
0014,Västra Götalands län,1495,Skara,177.1,13.254060300749863,58.30247416728024
0014,Västra Götalands län,1495,Skara,177.1,13.250043322935438,58.34229178267599
0014,Västra Götalands län,1495,Skara,177.1,13.205909356144186,58.35127361518943
0014,Västra Götalands län,1495,Skara,177.1,13.179184889565203,58.39198254198942
0014,Västra Götalands län,1495,Skara,177.1,13.218785804901021,58.404815854058356
0014,Västra Götalands län,1495,Skara,177.1,13.279402187601134,58.398768903197485
0014,Västra Götalands län,1495,Skara,177.1,13.349936821451067,58.4121136045636
0014,Västra Götalands län,1495,Skara,177.1,13.32868512275831,58.43640376311876
0014,Västra Götalands län,1495,Skara,177.1,13.422265051076193,58.43615800956228
0014,Västra Götalands län,1495,Skara,177.1,13.427970224271103,58.45033762925114
0014,Västra Götalands län,1495,Skara,177.1,13.553424586581187,58.4630754975526
0014,Västra Götalands län,1495,Skara,177.1,13.618370460117573,58.48252978160785
0014,Västra Götalands län,1495,Skara,177.1,13.683030132671917,58.45929705363831
0014,Västra Götalands län,1495,Skara,177.1,13.727287251261968,58.457355124003136
0014,Västra Götalands län,1495,Skara,177.1,13.772868529433175,58.423475757702654
0014,Västra Götalands län,1495,Skara,177.1,13.746285127006251,58.387982549910056
0014,Västra Götalands län,1496,Skövde,178.1,14.015155018795703,58.6103302678172
0014,Västra Götalands län,1496,Skövde,178.1,14.081589399036256,58.52065361844787
0014,Västra Götalands län,1496,Skövde,178.1,14.1338337601347,58.51820204040068
0014,Västra Götalands län,1496,Skövde,178.1,14.103002332779347,58.48717656720887
0014,Västra Götalands län,1496,Skövde,178.1,14.104625044417341,58.4582301551413
0014,Västra Götalands län,1496,Skövde,178.1,14.055085560190761,58.44972392884268
0014,Västra Götalands län,1496,Skövde,178.1,14.07228344760558,58.39298172429069
0014,Västra Götalands län,1496,Skövde,178.1,14.14008886648231,58.35790942362945
0014,Västra Götalands län,1496,Skövde,178.1,14.119629054001965,58.33301919543182
0014,Västra Götalands län,1496,Skövde,178.1,14.086375032324911,58.33819788650478
0014,Västra Götalands län,1496,Skövde,178.1,14.071716269386599,58.31361986723427
0014,Västra Götalands län,1496,Skövde,178.1,14.020899159834801,58.31600074516789
0014,Västra Götalands län,1496,Skövde,178.1,13.966992155220195,58.27519493023042
0014,Västra Götalands län,1496,Skövde,178.1,13.886136182369029,58.24823233639757
0014,Västra Götalands län,1496,Skövde,178.1,13.844608599332789,58.251319355415916
0014,Västra Götalands län,1496,Skövde,178.1,13.832643875457117,58.27410697716416
0014,Västra Götalands län,1496,Skövde,178.1,13.879482375540416,58.30805760809524
0014,Västra Götalands län,1496,Skövde,178.1,13.747347510156278,58.31400012614267
0014,Västra Götalands län,1496,Skövde,178.1,13.71071949861076,58.29937746875818
0014,Västra Götalands län,1496,Skövde,178.1,13.662010289319955,58.314142535058025
0014,Västra Götalands län,1496,Skövde,178.1,13.685966323862637,58.33473957880977
0014,Västra Götalands län,1496,Skövde,178.1,13.737744829239436,58.33786828664622
0014,Västra Götalands län,1496,Skövde,178.1,13.77872077820709,58.357688371415115
0014,Västra Götalands län,1496,Skövde,178.1,13.793810263220362,58.38586451512424
0014,Västra Götalands län,1496,Skövde,178.1,13.772868529433175,58.423475757702654
0014,Västra Götalands län,1496,Skövde,178.1,13.727287251261968,58.457355124003136
0014,Västra Götalands län,1496,Skövde,178.1,13.683030132671917,58.45929705363831
0014,Västra Götalands län,1496,Skövde,178.1,13.618370460117573,58.48252978160785
0014,Västra Götalands län,1496,Skövde,178.1,13.693231503874888,58.55996590811942
0014,Västra Götalands län,1496,Skövde,178.1,13.735315884767568,58.58503276169966
0014,Västra Götalands län,1496,Skövde,178.1,13.775371280654996,58.57785921569395
0014,Västra Götalands län,1496,Skövde,178.1,13.768307862821342,58.53668994254322
0014,Västra Götalands län,1496,Skövde,178.1,13.858829522481537,58.543482648309
0014,Västra Götalands län,1496,Skövde,178.1,13.888354542093397,58.57462033597313
0014,Västra Götalands län,1496,Skövde,178.1,13.935257280967939,58.593540793889254
0014,Västra Götalands län,1496,Skövde,178.1,14.015155018795703,58.6103302678172
0014,Västra Götalands län,1497,Hjo,179.1,14.071911450128152,58.2576871244647
0014,Västra Götalands län,1497,Hjo,179.1,14.030680626385335,58.256007332787824
0014,Västra Götalands län,1497,Hjo,179.1,14.016961466694354,58.27469189126002
0014,Västra Götalands län,1497,Hjo,179.1,13.966992155220195,58.27519493023042
0014,Västra Götalands län,1497,Hjo,179.1,14.020899159834801,58.31600074516789
0014,Västra Götalands län,1497,Hjo,179.1,14.071716269386599,58.31361986723427
0014,Västra Götalands län,1497,Hjo,179.1,14.086375032324911,58.33819788650478
0014,Västra Götalands län,1497,Hjo,179.1,14.119629054001965,58.33301919543182
0014,Västra Götalands län,1497,Hjo,179.1,14.14008886648231,58.35790942362945
0014,Västra Götalands län,1497,Hjo,179.1,14.19471195154025,58.351101845346165
0014,Västra Götalands län,1497,Hjo,179.1,14.268891901320231,58.363777263240195
0014,Västra Götalands län,1497,Hjo,179.1,14.274196085842613,58.39239509898448
0014,Västra Götalands län,1497,Hjo,179.1,14.300397801471183,58.40436086738079
0014,Västra Götalands län,1497,Hjo,179.1,14.397493370900275,58.4044146898649
0014,Västra Götalands län,1497,Hjo,179.1,14.351322310574416,58.347123339766206
0014,Västra Götalands län,1497,Hjo,179.1,14.281005499174773,58.30001600360598
0014,Västra Götalands län,1497,Hjo,179.1,14.25392924718236,58.227333336600665
0014,Västra Götalands län,1497,Hjo,179.1,14.219037196029594,58.18571481578977
0014,Västra Götalands län,1497,Hjo,179.1,14.212836938359866,58.145695780338784
0014,Västra Götalands län,1497,Hjo,179.1,14.113049033777788,58.151674761453705
0014,Västra Götalands län,1497,Hjo,179.1,14.104927397762062,58.19477808147335
0014,Västra Götalands län,1497,Hjo,179.1,14.127766874051286,58.20812819991144
0014,Västra Götalands län,1497,Hjo,179.1,14.150354254270926,58.25757828771077
0014,Västra Götalands län,1497,Hjo,179.1,14.0843097066806,58.26972609488588
0014,Västra Götalands län,1497,Hjo,179.1,14.071911450128152,58.2576871244647
0001,Stockholms län,0182,Nacka,18.1,18.15999089728752,59.26095223979332
0001,Stockholms län,0182,Nacka,18.1,18.146415865341496,59.273733452983315
0001,Stockholms län,0182,Nacka,18.1,18.12061030372645,59.28747652434451
0001,Stockholms län,0182,Nacka,18.1,18.120889893086083,59.301929490011084
0001,Stockholms län,0182,Nacka,18.1,18.11335279860897,59.30446094068732
0001,Stockholms län,0182,Nacka,18.1,18.10237101601043,59.3054093215999
0001,Stockholms län,0182,Nacka,18.1,18.102331065511734,59.31705712295821
0001,Stockholms län,0182,Nacka,18.1,18.120399218340225,59.31538137216517
0001,Stockholms län,0182,Nacka,18.1,18.142848418964366,59.31818651728834
0001,Stockholms län,0182,Nacka,18.1,18.17829098264291,59.32636456852074
0001,Stockholms län,0182,Nacka,18.1,18.197818328115474,59.33192554863194
0001,Stockholms län,0182,Nacka,18.1,18.20489409199714,59.33107708253192
0001,Stockholms län,0182,Nacka,18.1,18.204200017928788,59.31898433978245
0001,Stockholms län,0182,Nacka,18.1,18.20694018207872,59.30278726390391
0001,Stockholms län,0182,Nacka,18.1,18.213466550676923,59.29723363864266
0001,Stockholms län,0182,Nacka,18.1,18.25186047671222,59.296922218939464
0001,Stockholms län,0182,Nacka,18.1,18.271522309866636,59.29809612220488
0001,Stockholms län,0182,Nacka,18.1,18.286801174821413,59.29500401422922
0001,Stockholms län,0182,Nacka,18.1,18.294806835663696,59.28538563401822
0001,Stockholms län,0182,Nacka,18.1,18.29854851490948,59.27822823150826
0001,Stockholms län,0182,Nacka,18.1,18.324226337625806,59.27520146888392
0001,Stockholms län,0182,Nacka,18.1,18.33761348517517,59.272822297570485
0001,Stockholms län,0182,Nacka,18.1,18.341387132304163,59.26599521956023
0001,Stockholms län,0182,Nacka,18.1,18.330617077830343,59.262926604465875
0001,Stockholms län,0182,Nacka,18.1,18.310779608238953,59.26580663822711
0001,Stockholms län,0182,Nacka,18.1,18.276253404642848,59.27108266392285
0001,Stockholms län,0182,Nacka,18.1,18.25861638032972,59.270527065550084
0001,Stockholms län,0182,Nacka,18.1,18.25438977177578,59.267616137786874
0001,Stockholms län,0182,Nacka,18.1,18.25728889600659,59.26450818343399
0001,Stockholms län,0182,Nacka,18.1,18.26457335350445,59.259952300064235
0001,Stockholms län,0182,Nacka,18.1,18.246728466500056,59.25738754725475
0001,Stockholms län,0182,Nacka,18.1,18.23480765238563,59.26139144821398
0001,Stockholms län,0182,Nacka,18.1,18.188746812178675,59.24879034478374
0001,Stockholms län,0182,Nacka,18.1,18.17276698818508,59.25323092187275
0001,Stockholms län,0182,Nacka,18.1,18.15999089728752,59.26095223979332
0001,Stockholms län,0182,Nacka,18.2,18.30468171187088,59.33723037064814
0001,Stockholms län,0182,Nacka,18.2,18.29892231408603,59.321247377234265
0001,Stockholms län,0182,Nacka,18.2,18.293567053744468,59.31432693265061
0001,Stockholms län,0182,Nacka,18.2,18.279915047217212,59.30897404157905
0001,Stockholms län,0182,Nacka,18.2,18.258460109554104,59.30347963043678
0001,Stockholms län,0182,Nacka,18.2,18.23455255235417,59.305104092624056
0001,Stockholms län,0182,Nacka,18.2,18.22322089902965,59.30875441825381
0001,Stockholms län,0182,Nacka,18.2,18.222384610386644,59.31281109944626
0001,Stockholms län,0182,Nacka,18.2,18.22196777468279,59.320550886213525
0001,Stockholms län,0182,Nacka,18.2,18.226567465439455,59.34396719972537
0001,Stockholms län,0182,Nacka,18.2,18.250748217686578,59.35040383232148
0001,Stockholms län,0182,Nacka,18.2,18.25963314646353,59.35387402021255
0001,Stockholms län,0182,Nacka,18.2,18.264337328958543,59.36079911412324
0001,Stockholms län,0182,Nacka,18.2,18.30683390790699,59.36171519773278
0001,Stockholms län,0182,Nacka,18.2,18.32425693995719,59.35991593939958
0001,Stockholms län,0182,Nacka,18.2,18.345229799612017,59.36091913453721
0001,Stockholms län,0182,Nacka,18.2,18.359343409895516,59.358649750645164
0001,Stockholms län,0182,Nacka,18.2,18.357345277007447,59.347265322214064
0001,Stockholms län,0182,Nacka,18.2,18.343113602517754,59.331395704049434
0001,Stockholms län,0182,Nacka,18.2,18.32983897746464,59.33488657382342
0001,Stockholms län,0182,Nacka,18.2,18.30468171187088,59.33723037064814
0014,Västra Götalands län,1498,Tidaholm,180.1,14.071911450128152,58.2576871244647
0014,Västra Götalands län,1498,Tidaholm,180.1,14.0843097066806,58.26972609488588
0014,Västra Götalands län,1498,Tidaholm,180.1,14.150354254270926,58.25757828771077
0014,Västra Götalands län,1498,Tidaholm,180.1,14.127766874051286,58.20812819991144
0014,Västra Götalands län,1498,Tidaholm,180.1,14.104927397762062,58.19477808147335
0014,Västra Götalands län,1498,Tidaholm,180.1,14.113049033777788,58.151674761453705
0014,Västra Götalands län,1498,Tidaholm,180.1,14.114025670815424,58.07525015381103
0014,Västra Götalands län,1498,Tidaholm,180.1,14.071584052616556,58.0465804191171
0014,Västra Götalands län,1498,Tidaholm,180.1,14.06840464861057,58.028693458422595
0014,Västra Götalands län,1498,Tidaholm,180.1,13.959974325045534,58.00942136792264
0014,Västra Götalands län,1498,Tidaholm,180.1,13.950773289719333,58.03419924756115
0014,Västra Götalands län,1498,Tidaholm,180.1,13.875628738028388,58.05028845510405
0014,Västra Götalands län,1498,Tidaholm,180.1,13.846553478459027,58.038986580572626
0014,Västra Götalands län,1498,Tidaholm,180.1,13.798256651247108,58.05380647596041
0014,Västra Götalands län,1498,Tidaholm,180.1,13.776144547004616,58.04999817041654
0014,Västra Götalands län,1498,Tidaholm,180.1,13.74777051639705,58.075919374458444
0014,Västra Götalands län,1498,Tidaholm,180.1,13.747688978875471,58.11559535386065
0014,Västra Götalands län,1498,Tidaholm,180.1,13.715149621316309,58.14409186027191
0014,Västra Götalands län,1498,Tidaholm,180.1,13.752213781311882,58.16228755648022
0014,Västra Götalands län,1498,Tidaholm,180.1,13.776112884064196,58.202705934667584
0014,Västra Götalands län,1498,Tidaholm,180.1,13.753332009887872,58.228969297731226
0014,Västra Götalands län,1498,Tidaholm,180.1,13.844608599332789,58.251319355415916
0014,Västra Götalands län,1498,Tidaholm,180.1,13.886136182369029,58.24823233639757
0014,Västra Götalands län,1498,Tidaholm,180.1,13.966992155220195,58.27519493023042
0014,Västra Götalands län,1498,Tidaholm,180.1,14.016961466694354,58.27469189126002
0014,Västra Götalands län,1498,Tidaholm,180.1,14.030680626385335,58.256007332787824
0014,Västra Götalands län,1498,Tidaholm,180.1,14.071911450128152,58.2576871244647
0014,Västra Götalands län,1499,Falköping,181.1,13.178344966778518,58.07666008086386
0014,Västra Götalands län,1499,Falköping,181.1,13.192308848148325,58.13075195932641
0014,Västra Götalands län,1499,Falköping,181.1,13.232935999171247,58.14473771418695
0014,Västra Götalands län,1499,Falköping,181.1,13.243264561151607,58.1893714784326
0014,Västra Götalands län,1499,Falköping,181.1,13.294223331248103,58.18910061614883
0014,Västra Götalands län,1499,Falköping,181.1,13.356216557009006,58.23701120609292
0014,Västra Götalands län,1499,Falköping,181.1,13.400864554273403,58.274810246590654
0014,Västra Götalands län,1499,Falköping,181.1,13.472858631174109,58.284407945934475
0014,Västra Götalands län,1499,Falköping,181.1,13.503296239493066,58.324585153248776
0014,Västra Götalands län,1499,Falköping,181.1,13.553857820195171,58.32063578657455
0014,Västra Götalands län,1499,Falköping,181.1,13.606673461168775,58.35081477117139
0014,Västra Götalands län,1499,Falköping,181.1,13.684997032338776,58.34920036267752
0014,Västra Götalands län,1499,Falköping,181.1,13.667347030110502,58.36620338360467
0014,Västra Götalands län,1499,Falköping,181.1,13.746285127006251,58.387982549910056
0014,Västra Götalands län,1499,Falköping,181.1,13.772868529433175,58.423475757702654
0014,Västra Götalands län,1499,Falköping,181.1,13.793810263220362,58.38586451512424
0014,Västra Götalands län,1499,Falköping,181.1,13.77872077820709,58.357688371415115
0014,Västra Götalands län,1499,Falköping,181.1,13.737744829239436,58.33786828664622
0014,Västra Götalands län,1499,Falköping,181.1,13.685966323862637,58.33473957880977
0014,Västra Götalands län,1499,Falköping,181.1,13.662010289319955,58.314142535058025
0014,Västra Götalands län,1499,Falköping,181.1,13.71071949861076,58.29937746875818
0014,Västra Götalands län,1499,Falköping,181.1,13.747347510156278,58.31400012614267
0014,Västra Götalands län,1499,Falköping,181.1,13.879482375540416,58.30805760809524
0014,Västra Götalands län,1499,Falköping,181.1,13.832643875457117,58.27410697716416
0014,Västra Götalands län,1499,Falköping,181.1,13.844608599332789,58.251319355415916
0014,Västra Götalands län,1499,Falköping,181.1,13.753332009887872,58.228969297731226
0014,Västra Götalands län,1499,Falköping,181.1,13.776112884064196,58.202705934667584
0014,Västra Götalands län,1499,Falköping,181.1,13.752213781311882,58.16228755648022
0014,Västra Götalands län,1499,Falköping,181.1,13.715149621316309,58.14409186027191
0014,Västra Götalands län,1499,Falköping,181.1,13.747688978875471,58.11559535386065
0014,Västra Götalands län,1499,Falköping,181.1,13.74777051639705,58.075919374458444
0014,Västra Götalands län,1499,Falköping,181.1,13.776144547004616,58.04999817041654
0014,Västra Götalands län,1499,Falköping,181.1,13.757648604683444,58.01415554513912
0014,Västra Götalands län,1499,Falköping,181.1,13.708250104112075,57.98209650092717
0014,Västra Götalands län,1499,Falköping,181.1,13.70867072015263,57.93758410370215
0014,Västra Götalands län,1499,Falköping,181.1,13.612475599490269,57.91419771056068
