region_code,region_name,municipalty_code,municipalty_name,city_code,city_name,population_2015,population_2018,population_density_2015,population_density_2018,lon,lat
04,Södermanlands län,0480,Nyköping,T0888,Tystberga,869,868,817,808,58.85151619749777,17.23955781369878
04,Södermanlands län,0480,Nyköping,T0908,Vrena,630,644,572,573,58.861163736609335,16.70074346057314
04,Södermanlands län,0480,Nyköping,T0916,Ålberga,223,234,544,570,58.72470024690616,16.582057969505883
04,Södermanlands län,0480,Nyköping,T0932,Örstig,NA,245,NA,724,58.72669910031163,17.08267386291369
04,Södermanlands län,0481,Oxelösund,T0778,Inskogen,228,223,1107,1083,58.68789601579951,17.044691696494517
04,Södermanlands län,0481,Oxelösund,T0820,Oxelösund,11157,11488,962,1019,58.67023098423056,17.114384856816173
04,Södermanlands län,0482,Flen,T0712,Bettna,366,397,520,564,58.90613140720062,16.64234223695647
04,Södermanlands län,0482,Flen,T0744,Flen,6594,6607,1412,1503,59.059429045931026,16.59233332441357
04,Södermanlands län,0482,Flen,T0768,Hälleforsnäs,1624,1675,752,775,59.15287369225818,16.500760407549805
04,Södermanlands län,0482,Flen,T0796,Malmköping,2106,2246,1487,1581,59.135440724931804,16.722156401020523
04,Södermanlands län,0482,Flen,T0804,Mellösa,505,552,617,551,59.099777084711334,16.564260800092875
04,Södermanlands län,0482,Flen,T0822,Orrhammar,270,250,247,228,59.080172543345654,16.55726118680109
04,Södermanlands län,0482,Flen,T0836,Skebokvarn,207,209,317,317,59.06293293110836,16.70938501237094
04,Södermanlands län,0482,Flen,T0848,Sparreholm,734,750,645,660,59.07362322334449,16.82339120207052
04,Södermanlands län,0483,Katrineholm,T0716,Bie,510,521,807,822,59.08839120929486,16.209343601706603
04,Södermanlands län,0483,Katrineholm,T0720,Björkvik,427,461,359,388,58.83753249166228,16.517474407658266
04,Södermanlands län,0483,Katrineholm,T0748,Forssjö,525,534,698,1015,58.95591812927869,16.291577671645257
04,Södermanlands län,0483,Katrineholm,T0784,Katrineholm,23283,24303,1975,2058,58.99184040632028,16.20155380728486
04,Södermanlands län,0483,Katrineholm,T0844,Sköldinge,685,577,597,623,59.031866474604385,16.45206154773776
04,Södermanlands län,0483,Katrineholm,T0864,Strångsjö,351,350,668,666,58.9037460705079,16.191134191563542
04,Södermanlands län,0483,Katrineholm,T0900,Valla,1485,1453,1144,1110,59.01997910336314,16.376748818400596
04,Södermanlands län,0483,Katrineholm,T0924,Äsköping,326,338,644,667,59.146674027182755,16.066579867508718
04,Södermanlands län,0484,Eskilstuna,T0700,Alberga,405,406,682,682,59.28067813285177,16.114099748577658
04,Södermanlands län,0484,Eskilstuna,T0730,Bälgviken,226,228,584,544,59.24924413112002,16.458508148331845
04,Södermanlands län,0484,Eskilstuna,T0740,Eskilstuna,67359,70261,2260,2349,59.32560394538163,16.482569744744982
04,Södermanlands län,0484,Eskilstuna,T0756,Hållsta,917,877,913,864,59.29347500713737,16.454027003314195
04,Södermanlands län,0484,Eskilstuna,T0760,Hällberga,618,607,956,927,59.319863204785676,16.597451502790527
04,Södermanlands län,0484,Eskilstuna,T0764,Hällbybrunn,3323,3324,1163,1076,59.39300762267511,16.423157216309352
04,Södermanlands län,0484,Eskilstuna,T0788,Kjulaås,915,929,793,909,59.38773507429199,16.67720132500233
04,Södermanlands län,0484,Eskilstuna,T0786,"Kullersta, Kolsta och Hensta",320,427,129,165,59.43418785367689,16.52573544363742
04,Södermanlands län,0484,Eskilstuna,T0842,Skiftinge,4983,5138,2629,2580,59.393072816937206,16.541549736614062
04,Södermanlands län,0484,Eskilstuna,T0870,Sundbyholm,868,1102,330,328,59.43819549537028,16.615211750580045
04,Södermanlands län,0484,Eskilstuna,T0880,Torshälla,8928,9331,973,1000,59.41883029439426,16.477232894126704
04,Södermanlands län,0484,Eskilstuna,T0886,Tumbo,321,350,498,528,59.427061097618605,16.339483649803604
04,Södermanlands län,0484,Eskilstuna,T0892,Udden,259,336,216,260,59.4317057863672,16.42340666912664
04,Södermanlands län,0484,Eskilstuna,T0920,Ärla,1272,1286,880,879,59.277549935703135,16.687135718879826
04,Södermanlands län,0486,Strängnäs,T0699,Abborrberget,2324,2655,1505,1606,59.3838970646888,17.04106226708285
04,Södermanlands län,0486,Strängnäs,T0722,Björktorp och Sanda,433,460,255,270,59.423815104468986,16.988201429865967
04,Södermanlands län,0486,Strängnäs,T0890,Husby och Tuna,270,267,168,167,59.36273839423376,17.244638209015015
04,Södermanlands län,0486,Strängnäs,T0772,Härad,508,554,846,664,59.360761556338176,16.8968180709364
04,Södermanlands län,0486,Strängnäs,T0782,Kalkudden,278,269,153,148,59.26718522245893,17.280041350387584
04,Södermanlands län,0486,Strängnäs,T0800,Mariefred,3911,4256,1444,1417,59.265749712047864,17.216493465124984
04,Södermanlands län,0486,Strängnäs,T0798,Marielund,532,722,1465,1756,59.248843275795906,17.178704815138243
04,Södermanlands län,0486,Strängnäs,T0806,Merlänna,383,395,731,753,59.2804958110733,16.982276995431942
04,Södermanlands län,0486,Strängnäs,T0852,Stallarholmen,1671,1770,753,850,59.35508594368409,17.19816096552417
04,Södermanlands län,0486,Strängnäs,T0868,Strängnäs,13693,14309,1903,1997,59.36434855697313,17.02273052710092
04,Södermanlands län,0486,Strängnäs,T0912,Åkers styckebruk,2980,3017,1063,1075,59.2572423545766,17.103387017995715
04,Södermanlands län,0488,Trosa,T0898,Sund,394,382,259,273,58.9627064141247,17.408858480652764
04,Södermanlands län,0488,Trosa,T0884,Trosa,5836,6586,957,998,58.90167758982219,17.56196017555425
04,Södermanlands län,0488,Trosa,T0896,Vagnhärad,3397,3685,1183,1187,58.946682094662116,17.49677625863432
04,Södermanlands län,0488,Trosa,T0910,Västerljung,377,362,898,850,58.921391502654366,17.450212285116205
04,Södermanlands län,0488,Trosa,T0928,Öbolandet,244,338,142,191,58.880120492398405,17.56749746637093
05,Östergötlands län,0509,Ödeshög,T1108,Hästholmen,328,322,701,675,58.278536364150725,14.641854464428814
05,Östergötlands län,0509,Ödeshög,T1332,Ödeshög,2554,2675,984,1015,58.23087897033619,14.654867138297858
05,Östergötlands län,0512,Ydre,T1092,Hestra,458,481,579,609,57.95512140943229,15.072419276415944
05,Östergötlands län,0512,Ydre,T1228,Rydsnäs,282,278,327,322,57.79842055649066,15.150535865036849
05,Östergötlands län,0512,Ydre,T1336,Österbymo,897,923,667,658,57.82568126956488,15.278452698748481
05,Östergötlands län,0513,Kinda,T1100,Horn,543,529,583,567,57.90056255330927,15.841695178841407
05,Östergötlands län,0513,Kinda,T1132,Kisa,3776,3817,1004,871,57.98633523529267,15.632745497231841
05,Östergötlands län,0513,Kinda,T1220,Rimforsa,2259,2263,828,814,58.137084256313514,15.683122886773992
05,Östergötlands län,0560,Boxholm,T1040,Boxholm,3269,3329,725,754,58.19398086316439,15.048359215276568
05,Östergötlands län,0560,Boxholm,T1264,Strålsnäs,450,423,531,579,58.23549110034105,15.08833351181961
05,Östergötlands län,0561,Åtvidaberg,T1012,Berg,291,305,535,560,58.21606044330152,16.03264043612191
05,Östergötlands län,0561,Åtvidaberg,T1024,Björsäter,411,387,567,534,58.335077125770695,16.02244685831251
05,Östergötlands län,0561,Åtvidaberg,T1048,Falerum,236,227,299,290,58.14393385374782,16.210143045714084
05,Östergötlands län,0561,Åtvidaberg,T1072,Grebo,1047,1085,909,941,58.300322359922596,15.871094233621186
05,Östergötlands län,0561,Åtvidaberg,T1328,Åtvidaberg,7014,6997,1237,1232,58.200370204713074,15.997357116920854
05,Östergötlands län,0562,Finspång,T1032,Borggård,237,246,502,522,58.729404806611385,15.555507473700292
05,Östergötlands län,0562,Finspång,T1206,Butbro,290,285,726,713,58.71419867006548,15.842184673282302
05,Östergötlands län,0562,Finspång,T1052,Falla,464,455,719,705,58.68249819286559,15.749953915176794
05,Östergötlands län,0562,Finspång,T1056,Finspång,12807,13279,1605,1684,58.70485265196157,15.809373882008366
05,Östergötlands län,0562,Finspång,T1080,Grytgöl,290,309,337,360,58.802165531224745,15.568957823284512
05,Östergötlands län,0562,Finspång,T1104,Hällestad,335,318,339,342,58.73061763415404,15.5798967818301
05,Östergötlands län,0562,Finspång,T1116,Igelfors,227,222,588,575,58.846617864532824,15.696328577011844
05,Östergötlands län,0562,Finspång,T1164,Ljusfallshammar,316,329,439,457,58.790543837407995,15.485445442867231
05,Östergötlands län,0562,Finspång,T1168,Lotorp,685,672,722,689,58.734666151611684,15.82291792261279
05,Östergötlands län,0562,Finspång,T1216,Rejmyre,886,875,688,692,58.830455392462405,15.922188217254023
05,Östergötlands län,0562,Finspång,T1256,Sonstorp,436,440,595,595,58.72151148749838,15.634982369519138
05,Östergötlands län,0563,Valdemarsvik,T1076,Gryt,333,356,110,125,58.19039750771417,16.824165461538783
05,Östergötlands län,0563,Valdemarsvik,T1350,Grännäs,NA,200,NA,1275,58.19569661719419,16.60774503657849
05,Östergötlands län,0563,Valdemarsvik,T1084,Gusum,1149,1182,905,931,58.268759540227535,16.498942641283836
05,Östergötlands län,0563,Valdemarsvik,T1224,Ringarum,605,630,501,518,58.332728890577734,16.44573358013411
05,Östergötlands län,0563,Valdemarsvik,T1304,Valdemarsvik,2685,2819,1015,1067,58.19971354363646,16.594024775149148
05,Östergötlands län,0580,Linköping,T1004,Askeby,503,505,878,875,58.4077368796403,15.848551991142715
05,Östergötlands län,0580,Linköping,T1008,Bankekind,437,500,935,1047,58.375955553913236,15.825680844868716
05,Östergötlands län,0580,Linköping,T1016,Bergs slussar,1307,1272,1217,1093,58.48732701161858,15.528440520021782
05,Östergötlands län,0580,Linköping,T1020,Bestorp,510,510,535,536,58.233417690202415,15.731667924970727
05,Östergötlands län,0580,Linköping,T1044,Brokind,499,512,724,664,58.215893575370494,15.681350828976155
05,Östergötlands län,0580,Linköping,T1050,Ekängen,2485,2753,1335,1553,58.47057575909335,15.639126174656578
05,Östergötlands län,0580,Linköping,T1068,Gistad,283,303,512,549,58.466339252749094,15.89287028376502
05,Östergötlands län,0580,Linköping,T1142,Kränge,269,266,514,507,58.44095120427753,15.471886883785071
05,Östergötlands län,0580,Linköping,T1148,Linghem,2853,3021,1487,1571,58.43056366075435,15.78889081861153
05,Östergötlands län,0580,Linköping,T1152,Linköping,106502,113042,2820,2943,58.40999950997813,15.62348179354404
05,Östergötlands län,0580,Linköping,T1160,Ljungsbro,6763,6686,1493,1485,58.5014949114896,15.505128780620762
05,Östergötlands län,0580,Linköping,T1172,Malmslätt,5074,5017,1861,1837,58.41378617154503,15.519551175322512
05,Östergötlands län,0580,Linköping,T1200,Nykil,322,361,693,716,58.287207020446345,15.44826535628968
05,Östergötlands län,0580,Linköping,T1212,Rappestad,247,247,596,581,58.39958170777911,15.420366005740378
05,Östergötlands län,0580,Linköping,T1236,Sjögestad,307,270,586,846,58.364709372773504,15.369803008037954
05,Östergötlands län,0580,Linköping,T1238,Skeda udde,368,405,986,1085,58.289791498591306,15.560442189741991
05,Östergötlands län,0580,Linköping,T1252,Slaka,593,584,527,511,58.36396725143955,15.563582861697437
05,Östergötlands län,0580,Linköping,T1272,Sturefors,2228,2885,1517,1701,58.335854798734076,15.724185718393938
05,Östergötlands län,0580,Linköping,T1288,Tallboda,3311,3326,1051,953,58.43003291776921,15.697623747251628
05,Östergötlands län,0580,Linköping,T1308,Vikingstad,2335,2419,1310,1389,58.382760176966904,15.430871050923011
05,Östergötlands län,0580,Linköping,T1318,Västerlösa,207,209,501,490,58.42084887642745,15.33889168697974
05,Östergötlands län,0581,Norrköping,T1058,Djurön,235,280,427,501,58.63077392475651,16.338649244710982
05,Östergötlands län,0581,Norrköping,T1046,Eksund,500,501,683,700,58.590033339636534,16.08375441148172
05,Östergötlands län,0581,Norrköping,T1074,Graversfors,560,574,374,388,58.69200244909767,16.15431048392769
05,Östergötlands län,0581,Norrköping,T1088,Herstadberg,236,234,837,845,58.62709239212481,16.17781158562666
05,Östergötlands län,0581,Norrköping,T1352,Kartlandet och Ringstadmo*,NA,201,NA,278,58.638183378236484,16.101973023166252
05,Östergötlands län,0581,Norrköping,T1128,Kimstad,1469,1572,863,893,58.549017847745304,15.966005251445424
05,Östergötlands län,0581,Norrköping,T1140,Krokek,5053,5178,872,895,58.67223618858567,16.367690852039594
05,Östergötlands län,0581,Norrköping,T1144,Lindö,4763,5214,1635,1659,58.60603486963694,16.255105160267934
05,Östergötlands län,0581,Norrköping,T1156,Ljunga,751,747,800,784,58.57622229128869,16.305662944799273
05,Östergötlands län,0581,Norrköping,T1354,Lundby och Malm,NA,215,NA,543,58.55431062784439,16.298059083991
05,Östergötlands län,0581,Norrköping,T1178,Marby och Marbystrand,255,274,399,427,58.60290422160094,16.290084107321892
05,Östergötlands län,0581,Norrköping,T1192,Norrköping,93765,96946,2556,2628,58.58247751295408,16.184757320279157
05,Östergötlands län,0581,Norrköping,T1196,Norsholm,566,561,1062,1008,58.50556507620981,15.97292866066939
05,Östergötlands län,0581,Norrköping,T1232,Simonstorp,242,243,536,542,58.78527807255006,16.15441198140677
05,Östergötlands län,0581,Norrköping,T1248,Skärblacka,4023,4033,961,965,58.58005432432445,15.897260504327267
05,Östergötlands län,0581,Norrköping,T1276,Svärtinge,3326,3489,687,721,58.65521180615106,16.02719224146972
05,Östergötlands län,0581,Norrköping,T1310,Vånga,NA,205,NA,552,58.582207804623906,15.815329189479248
05,Östergötlands län,0581,Norrköping,T1324,Åby,6917,7108,1298,1347,58.664702815587,16.17456212553298
05,Östergötlands län,0581,Norrköping,T1330,Öbonäs,646,670,334,347,58.54373727836975,16.200269714276605
05,Östergötlands län,0581,Norrköping,T1344,Östra Husby,868,874,727,692,58.57598205952141,16.55783479629504
05,Östergötlands län,0582,Söderköping,T1162,Luddingsbo,215,225,369,380,58.5087771837632,16.131176965264796
05,Östergötlands län,0582,Söderköping,T1184,Mogata,296,299,651,657,58.45217862851045,16.45080305378293
05,Östergötlands län,0582,Söderköping,T1170,Snöveltorp,423,462,530,580,58.502436803588935,16.157262751423573
05,Östergötlands län,0582,Söderköping,T1284,Söderköping,7418,7610,1470,1502,58.475099344131934,16.326620016842472
05,Östergötlands län,0582,Söderköping,T1320,Västra Husby,488,527,905,977,58.484932533358254,16.174833808365214
05,Östergötlands län,0582,Söderköping,T1348,Östra Ryd,477,469,503,484,58.40465966781952,16.164802680453164
05,Östergötlands län,0583,Motala,T1028,Borensberg,2942,3092,1064,1045,58.56564467116804,15.272045461195331
05,Östergötlands län,0583,Motala,T1060,Fornåsa,460,448,802,764,58.47880610194896,15.229551576165843
05,Östergötlands län,0583,Motala,T1064,Fågelsta,293,291,549,521,58.45682029838944,15.042618797126176
05,Östergötlands län,0583,Motala,T1136,Klockrike,248,252,604,613,58.49751141468183,15.336747600976084
05,Östergötlands län,0583,Motala,T1188,Motala,30944,31476,1529,1552,58.54425544660891,15.037038526168676
05,Östergötlands län,0583,Motala,T1204,Nykyrka,392,382,711,684,58.621846954011666,14.973743556801244
05,Östergötlands län,0583,Motala,T1292,Tjällmo,518,513,670,664,58.71534619538574,15.362102410277625
05,Östergötlands län,0583,Motala,T1340,Österstad,324,325,751,754,58.51956055917361,15.174384612889542
05,Östergötlands län,0584,Vadstena,T1300,Vadstena,5674,5819,1572,1582,58.445101407479406,14.897265779609702
05,Östergötlands län,0586,Mjölby,T1096,Hogstad,236,226,535,498,58.330921186463215,15.030223913970097
05,Östergötlands län,0586,Mjölby,T1176,Mantorp,3781,3903,1114,1120,58.35366099570818,15.286013658847162
05,Östergötlands län,0586,Mjölby,T1180,Mjölby,12858,13596,1480,1536,58.325417954397786,15.127945138919245
05,Östergötlands län,0586,Mjölby,T1244,Skänninge,3358,3366,1109,1101,58.39202308568207,15.087749606326305
05,Östergötlands län,0586,Mjölby,T1260,Spångsholm,374,237,767,1020,58.35258482628433,15.236830898563912
05,Östergötlands län,0586,Mjölby,T1280,Sya,308,291,853,803,58.33473260818234,15.225098727600903
05,Östergötlands län,0586,Mjölby,T1316,Väderstad,573,586,486,491,58.313945430277,14.924851895002384
06,Jönköpings län,0604,Aneby,T1404,Aneby,3496,3690,865,909,57.8350941038563,14.808506661705374
06,Jönköpings län,0604,Aneby,T1480,Frinnaryd,226,227,403,409,57.93469783584744,14.820591263193085
06,Jönköpings län,0604,Aneby,T1684,Sundhultsbrunn,301,315,661,688,57.929334242211524,14.91405743669062
06,Jönköpings län,0617,Gnosjö,T1488,Gnosjö,4528,4530,828,848,57.353677261183684,13.739720654032883
06,Jönköpings län,0617,Gnosjö,T1508,Hillerstorp,1746,1790,721,733,57.31290884601404,13.884379348200547
06,Jönköpings län,0617,Gnosjö,T1556,Kulltorp,328,367,601,522,57.26420629399244,13.789087969629545
06,Jönköpings län,0617,Gnosjö,T1604,Nissafors,273,312,547,626,57.409739491910784,13.635651795888176
06,Jönköpings län,0617,Gnosjö,T1714,Törestorp,262,273,287,323,57.29856622936574,13.848982910243919
06,Jönköpings län,0642,Mullsjö,T5380,Mullsjö,5584,5741,1040,1063,57.91767696837563,13.878418995481969
06,Jönköpings län,0642,Mullsjö,T5408,Sandhem,673,675,622,618,57.98677893787757,13.770180607711435
06,Jönköpings län,0643,Habo,T5228,Fagerhult,307,323,392,494,57.99759210299103,14.123716792911756
06,Jönköpings län,0643,Habo,T5252,Furusjö,357,351,568,560,57.92856217147729,13.96058228023817
06,Jönköpings län,0643,Habo,T5284,Habo,7740,8373,1286,1404,57.90604792521981,14.085109866392923
06,Jönköpings län,0643,Habo,T1534,Rödån,272,274,222,227,58.0378420166681,14.173321622659184
06,Jönköpings län,0662,Gislaved,T1400,Anderstorp,5076,5140,819,806,57.280234105153156,13.633147853103855
06,Jönköpings län,0662,Gislaved,T1440,Broaryd,284,289,406,409,57.11995229103911,13.259493709009684
06,Jönköpings län,0662,Gislaved,T1452,Burseryd,932,999,472,516,57.20101344972798,13.285527466969851
06,Jönköpings län,0662,Gislaved,T1484,Gislaved,10180,10389,1485,1498,57.29972125133747,13.563082037765541
06,Jönköpings län,0662,Gislaved,T1504,Hestra,1327,1374,681,656,57.446632969437985,13.59363570935046
06,Jönköpings län,0662,Gislaved,T1624,Reftele,1289,1340,694,720,57.17486960847611,13.59512458824109
06,Jönköpings län,0662,Gislaved,T1652,Skeppshult,360,386,367,416,57.12352243202285,13.376265351569288
06,Jönköpings län,0662,Gislaved,T1664,Smålandsstenar,4564,4650,884,883,57.16093493658834,13.407101693299499
06,Jönköpings län,0665,Vaggeryd,T1426,Bondstorp,218,219,390,391,57.58979771827001,13.9224204673047
06,Jönköpings län,0665,Vaggeryd,T1516,Hok,658,668,736,740,57.514992236931974,14.275960959637713
06,Jönköpings län,0665,Vaggeryd,T1552,Klevshult,266,307,409,469,57.35096308305166,14.097165707691017
